"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/10/2015","AQS","120010023","1","6.4","ug/m3 LC","27","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"08/13/2015","AQS","120010023","1","6.4","ug/m3 LC","27","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"08/16/2015","AQS","120010023","1","2.2","ug/m3 LC","9","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"08/19/2015","AQS","120010023","1","3.8","ug/m3 LC","16","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"08/22/2015","AQS","120010023","1","6.8","ug/m3 LC","28","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"08/25/2015","AQS","120010023","1","8.8","ug/m3 LC","37","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"08/28/2015","AQS","120010023","1","3.9","ug/m3 LC","16","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"08/31/2015","AQS","120010023","1","5.1","ug/m3 LC","21","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"09/06/2015","AQS","120010023","1","9.7","ug/m3 LC","40","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"09/09/2015","AQS","120010023","1","3.1","ug/m3 LC","13","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"09/12/2015","AQS","120010023","1","3.4","ug/m3 LC","14","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"09/15/2015","AQS","120010023","1","4.6","ug/m3 LC","19","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"09/18/2015","AQS","120010023","1","1.9","ug/m3 LC","8","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"09/21/2015","AQS","120010023","1","8.3","ug/m3 LC","35","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"09/24/2015","AQS","120010023","1","5.9","ug/m3 LC","25","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"09/27/2015","AQS","120010023","1","3.8","ug/m3 LC","16","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"09/30/2015","AQS","120010023","1","3.7","ug/m3 LC","15","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"10/03/2015","AQS","120010023","1","1.7","ug/m3 LC","7","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"10/06/2015","AQS","120010023","1","1.8","ug/m3 LC","8","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"10/09/2015","AQS","120010023","1","3.7","ug/m3 LC","15","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"10/12/2015","AQS","120010023","1","2.8","ug/m3 LC","12","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"10/15/2015","AQS","120010023","1","5.7","ug/m3 LC","24","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"10/18/2015","AQS","120010023","1","6.6","ug/m3 LC","28","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"10/21/2015","AQS","120010023","1","2.3","ug/m3 LC","10","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"10/24/2015","AQS","120010023","1","2.9","ug/m3 LC","12","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"10/27/2015","AQS","120010023","1","2.8","ug/m3 LC","12","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"11/11/2015","AQS","120010023","1","2.7","ug/m3 LC","11","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
